menu_section,restaurant_object_key,menu_item_name,description,menu_name,price,menu_item_extraction_date,restaurant_proprietary_url,restaurant_url,menu_proprietary_url,menu_source,app_filter,airport,datetime_timestamp,standardized_category,standardized_category_v1,main_category,sub_category,size
Freshly Juiced,1704403,Pink Grapefruit,null,Breakfast,8.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Les Vins Blanc,2067409,"Piper-heidsieck, Sauvage Brut Champagne - Gl",null,Dinner,25.0,2025-10-31,http://www.centralmichelrichard.com,http://www.centralmichelrichard.com,https://www.centralmichelrichard.com/menus,https://www.opentable.com/r/central-michel-richard-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Happy Hour Drinks,2092080,Rum Punch,null,Happy Hour Menu,5.0,2025-10-31,https://www.oohhsnaahhs.com,https://www.oohhsnaahhs.com,http://oohhsnaahhs.com/menu,https://www.opentable.com/r/oohhs-and-aahhs-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Cocktails,2092080,Rum Punch,null,Bar Menu,10.0,2025-10-31,https://www.oohhsnaahhs.com,https://www.oohhsnaahhs.com,http://oohhsnaahhs.com/menu,https://www.opentable.com/r/oohhs-and-aahhs-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Sandwiches,1779147,Sandwich Nicoise,"grilled tuna, cucumber, olive tapenade, romaine lettuce, chipotle aioli, french fries",Takeout / Delivery,21.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Les Salades Et Sandwiches,1779147,Sandwich Nicoise,"grilled tuna, cucumber, olive tapenade, romaine lettuce, chipotle aioli, french fries",Lunch Menu,21.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Wine,2236748,Sauvignon Blanc,null,Cocktails Menu,13.0,2025-10-31,https://www.grilledcheesedc.com,https://www.grilledcheesedc.com,http://eat.chownow.com,https://www.opentable.com/r/gcdc-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Starters,858823,Soup Of The Day - Cup,null,Dinner,5.0,2025-10-31,http://www.persimmonrestaurant.com/,http://www.persimmonrestaurant.com/,null,https://www.opentable.com/persimmon,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Chicken & Fish,1167520,Spicy Royal Crispy Wrap,"white meat breast fillet coated in our triple pepper spicy glaze, savory royal sauce, juicy tomato, and crisp lettuce all in a soft, warm tortilla.",Main Menu,3.75,2025-10-31,https://burgerking.com/store-locator/store/restaurant_4989,https://burgerking.com/store-locator/store/restaurant_4989,http://www.bk.com/menu/kids_meals,https://www.ubereats.com/store/burger-king-7988-crain-highway/Ha-xUlY1Tx6od1sIRUfx3w,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Cabernet Sauvignon,509292,"St. Francis, 2007, Sonoma, California - 6oz","ripe, rich, chewy red wine with flavors of blackberry and ripe dark cherry",Wine List,11.5,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Riesling,509292,"St. M, 2009, Germany - Btl","off-dry, white wine with vibrant flavors of golden apple, peach and honeysuckle",Wine List,28.0,2025-10-31,http://ezmedc.com/,http://ezmedc.com/,https://masked.com/,https://www.opentable.com/r/ezme-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Chicken,2253507,2 Ranch Snack Wrap Meal,(1100-1400 cal.),Full Menu,11.69,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Extra Value Meals,2253507,2 Ranch Snack Wrap Meal,(1100-1400 cal.),Full Menu,11.69,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Wraps,1201756,All American Club(r) (760 Cals),"oven-roasted turkey, ham, american cheese, bacon, lettuce, tomatoes, onions & mayo, wrapped in lavash.",Full Menu,14.1,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Appetizers,562047,Beef And Black Bean Nachos,"topped with beef chili, black beans, cheddar cheese, pico de gallo, guacamole, sour cream and salsa",Main Menu,11.0,2025-10-31,http://www.hiarlington.com/dine.html,http://www.hiarlington.com/dine.html,https://masked.com/,https://www.opentable.com/r/silver-leaf-restaurant-arlington,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Wraps And Sandwiches,539078,Beef Wrap,null,All Day Menu,11.0,2025-10-31,http://bosphorusbistro.com/,http://bosphorusbistro.com/,https://masked.com/,https://www.opentable.com/r/bosphorus-bistro-baltmore,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Appetizer,793060,Bhatmas Sadeko,"roasted soybean mixed with ginger, garlic, green chili, red chili, lemon, green onion, cilantro and szechuan pepper",Main Menu,8.0,2025-10-31,http://himalayanheritagedc.com,http://himalayanheritagedc.com,http://dc.himalayanheritagedc.com/menu.html,https://www.opentable.com/himalayan-heritage-restaurant-and-bar,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Combos,1397116,Big Bacon Classic(r) Combo,"a quarter-pound* of fresh beef, applewood smoked bacon, american cheese, crisp lettuce, tomato, pickle, ketchup, mayo, and onion on a toasted bun. it's big. it's classic. it's got bacon.",Menu,13.04,2025-10-31,https://www.wendys.com,https://www.wendys.com,https://menu.wendys.com,https://www.ubereats.com/store/wendys-1320-merritt-blvd/ekB6ViNuTjeLx4UtoUa_0w,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Mccaf Coffees,2253507,Caramel Cappuccino,(210 cal.),Full Menu,2.51,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Appetizers,1754299,Cheesy Garlic Bread Small (4 Pc),freshly toasted garlic bread with melted smoked provolone cheese.,Full Menu,5.99,2025-10-31,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://order.ledopizza.com/menu/ledo-pizza-hunt-valley/,https://ledopizza.com/store/md-hunt-valley/,https://www.yelp.com/biz/ledo-pizza-cockeysville-4,false,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Coffee,1397116,Cold Brew With Cream And Sugar,"our smooth, rich cold brew, cream, and a sugary sweet simple syrup. smooth, rich, and sweet? if only it were single.",Breakfast,3.04,2025-10-31,https://www.wendys.com,https://www.wendys.com,https://menu.wendys.com,https://www.ubereats.com/store/wendys-1320-merritt-blvd/ekB6ViNuTjeLx4UtoUa_0w,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Coffee,1397116,Cold Brew With Cream And Sugar,"our smooth, rich cold brew, cream, and a sugary sweet simple syrup. smooth, rich, and sweet? if only it were single.",Menu,3.04,2025-10-31,https://www.wendys.com,https://www.wendys.com,https://menu.wendys.com,https://www.ubereats.com/store/wendys-1320-merritt-blvd/ekB6ViNuTjeLx4UtoUa_0w,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Featured Items,1524692,Cookie Crave Cake In A Box,"layers of chocolate cake, oreo(r) cookie pieces, oreo(r) cookies 'n cream ice cream, whipped frosting, cookie dough pieces, more oreo(r) cookie pieces and fudge made right in a convenient, re-closeable box! one size only: serves 10-12. oreo(r) is a registered trademark of mondelz international group, used under license.",Menu,37.48,2025-10-31,https://www.baskinrobbins.com,https://www.baskinrobbins.com,null,https://www.ubereats.com/store/baskin-robbins-19316-montogmery-village-ave/3a3Qjck6QU6sZrDwAhMcUA,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Cake In A Box,1524692,Cookie Crave Cake In A Box,"layers of chocolate cake, oreo(r) cookie pieces, oreo(r) cookies 'n cream ice cream, whipped frosting, cookie dough pieces, more oreo(r) cookie pieces and fudge made right in a convenient, re-closeable box! one size only: serves 10-12. oreo(r) is a registered trademark of mondelz international group, used under license.",Menu,37.48,2025-10-31,https://www.baskinrobbins.com,https://www.baskinrobbins.com,null,https://www.ubereats.com/store/baskin-robbins-19316-montogmery-village-ave/3a3Qjck6QU6sZrDwAhMcUA,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Vin Blanc,1779147,"Domaine Paul Garaudet, Cote D'or 2016",null,Drinks Menu,54.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Breakfast,1201756,Egg & Cheese,egg & melty american cheese.,Full Menu,6.88,2025-10-31,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,https://restaurants.subway.com/united-states/va/alexandria/1470-n-beauregard-st,http://www.subway.com/en-us/menunutrition,https://www.yelp.com/biz/subway-alexandria-80,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Side Orders,2271411,French Fries With Gravy - Small,null,Carry-out,4.0,2025-10-31,http://www.timbukturestaurant.com,http://www.timbukturestaurant.com,https://www.timbukturestaurant.com/menus/,https://www.opentable.com/r/timbuktu-hanover,true,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Sandwiches,2271411,Fried Haddock,null,Carry-out,14.0,2025-10-31,http://www.timbukturestaurant.com,http://www.timbukturestaurant.com,https://www.timbukturestaurant.com/menus/,https://www.opentable.com/r/timbuktu-hanover,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Single Malts,1779147,Glenlivet 12 Years,null,Dessert Menu,15.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Entree,101093,Grilled Chicken Breast,boneless tender marinated grilled chicken breast served with jasmine rice and salad.,Full Menu,15.5,2025-10-31,https://www.labrasarockville.com,https://www.labrasarockville.com,https://www.labrasarockville.com/menu,https://www.yelp.com/biz/la-brasa-latin-cuisine-rockville,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Hot Subs,692040,Grilled Chicken Caesar Sub,null,Full Menu,8.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Red,1152899,La Pinede / Cotes Du Rhone / France,"this beautiful and classic french red has a deep red color, sweet fruit notes of strawberry compote and red berries, and a fresh vibrant finish",Main Menu,9.0,2025-10-31,http://www.lemirch.com/,http://www.lemirch.com/,https://masked.com/,https://www.opentable.com/r/le-mirch,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Beers,1081899,Lagunitas Ipa,null,Drink Menu,10.0,2025-10-31,https://rosemarydc.com,https://rosemarydc.com,http://rosemarydc.com,https://www.opentable.com/r/rosemary-bistro-cafe-washington-district-of-columbia,true,DCA,2025-11-03T07:02:20.896Z,null,"Beer, Seltzer & Cider",null,null,null
Exotic Pizza (include 6 Whole Chicken Wings + Large Fry),1532449,Large Crab Cake Pizza,crab cake topped pizza with 6 whole chicken wings and a large fry on the side.,Menu,29.99,2025-10-31,null,null,null,https://www.ubereats.com/store/halal-pizza-%26-wings/w3vX69-wVnGt0k-m5mQs3A,false,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Burgers,1875182,Little Hamburger,"fresh, hand-formed patty hot off the grill. add as many toppings as you want.",Full Menu,9.47,2025-10-31,https://restaurants.fiveguys.com/6546-little-river-turnpike,https://restaurants.fiveguys.com/6546-little-river-turnpike,http://www.fiveguys.com/menu,https://www.yelp.com/biz/five-guys-annandale-2,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Famous Timbuktu Hors D'oeuvres,2271411,Mini Crab Cakes - Small,null,Carry-out,39.0,2025-10-31,http://www.timbukturestaurant.com,http://www.timbukturestaurant.com,https://www.timbukturestaurant.com/menus/,https://www.opentable.com/r/timbuktu-hanover,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Special Rolls,763607,New Added ) Lucky 7 Roll,spicy salmon avocado deep fried with special sauce and seaweed salad on top.,Full Menu,16.95,2025-10-31,http://www.kobejapanmd.com,http://www.kobejapanmd.com,null,https://www.yelp.com/biz/kobe-japan-hibachi-and-sushi-silver-spring,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
"12"" Bigger Sub Specials",692040,"One 12"" Sub, 1 Fry And Can Of Soda",null,Full Menu,15.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Summer,1650457,Peach Cobbler Latte,null,Seasonal Menu,4.75,2025-10-31,null,null,null,https://www.toasttab.com/local/order/lo-co-highland-13380-clarksville-pike/r-02dafe52-e51d-4a79-9511-3917439ec223,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
South Indian,2120157,Plain Dosa,thin rice & lentil crepe.,Main Menu,9.99,2025-10-31,http://www.mounteverestrestaurant.com,http://www.mounteverestrestaurant.com,https://masked.com/,https://www.opentable.com/r/mount-everest-restaurant-nottingham,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Rye Bar Spirits,1704403,"Rock Town Rye, Ar",null,Rye Bar Menu,14.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Platter Menu,861324,Shrimp Scampi - Family,"baby shrimp sauteed with garlic, shallots, and butter over pasta",Platter Menu,90.0,2025-10-31,http://www.olivetreeitalian.com,http://www.olivetreeitalian.com,https://www.toasttab.com/the-olive-tree-glen-burnie,https://www.opentable.com/r/the-olive-tree-glen-burnie,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Sandwiches,764367,Smoked Ham,"hickory smoked ham, swiss. want to add the perfect companion? try it with our deli mustard.",Full Menu,8.89,2025-10-31,https://www.potbelly.com/,https://www.potbelly.com/,https://potbelly.com/locations/maryland/silver-spring,https://www.yelp.com/biz/potbelly-sandwich-shop-silver-spring,false,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Entrees,1167950,Soleil Penne Pasta,"mozzarella, mixed vegetables, chopped tomato and basil tossed in house made marinara",Main Menu,17.0,2025-10-31,http://www.cafesoleildc.com/,http://www.cafesoleildc.com/,https://masked.com/,https://www.opentable.com/r/cafe-soleil,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Homu Noodles,1160583,Sosu Yakisoba,"grilled salmon, sauteed yakisoba noodles, vegetables, toasted nori",Dinner Menu,17.0,2025-10-31,http://www.dcnoodles.com/,http://www.dcnoodles.com/,https://masked.com/,https://www.opentable.com/r/dc-noodles,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Homu Noodles,1160583,Sosu Yakisoba,"grilled salmon, sauteed yakisoba noodles, vegetables, toasted nori",Lunch Menu,17.0,2025-10-31,http://www.dcnoodles.com/,http://www.dcnoodles.com/,https://masked.com/,https://www.opentable.com/r/dc-noodles,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Featured Items,1524692,Triple Scoop,three 4 oz. scoops. actual packaging may vary by location.,Menu,11.61,2025-10-31,https://www.baskinrobbins.com,https://www.baskinrobbins.com,null,https://www.ubereats.com/store/baskin-robbins-19316-montogmery-village-ave/3a3Qjck6QU6sZrDwAhMcUA,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Ice Cream,1524692,Triple Scoop,three 4 oz. scoops. actual packaging may vary by location.,Menu,11.61,2025-10-31,https://www.baskinrobbins.com,https://www.baskinrobbins.com,null,https://www.ubereats.com/store/baskin-robbins-19316-montogmery-village-ave/3a3Qjck6QU6sZrDwAhMcUA,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Wraps / Bowls,1046848,Veggie Wrap,"hummus, red peppers, scallion, carrots, alfalfa sprouts, crispy chickpeas, with vegan aioli in spinach wrap",Lunch,11.0,2025-10-31,https://www.wickedsistershampden.com,https://www.wickedsistershampden.com,https://masked.com/,https://www.opentable.com/r/wicked-sisters-hampden,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Wraps & Bowls,1046848,Veggie Wrap,"hummus, red peppers, scallion, carrots, alfalfa sprouts, crispy chickpeas, with vegan aioli in spinach wrap",Main Menu,11.0,2025-10-31,https://www.wickedsistershampden.com,https://www.wickedsistershampden.com,https://masked.com/,https://www.opentable.com/r/wicked-sisters-hampden,true,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
